beban_roda_depan(%),percepatan_lateral(m/s),percepatan_aksial(m/s),sudut_kemiringan_bt(rad),stabilitas,label_stabilitas
0.8101272508980321,0.9182623423553804,0.7160158796653099,0.8945511116938488,58.22481692479046,Hati-Hati
0.7527249826371591,0.0832021317894391,0.7373136765212969,0.9905292078136944,39.4873268972861,Berbahaya
0.6947473185457886,0.0669319370868966,0.7590411993799533,0.8965770248460029,38.55762944960177,Berbahaya
0.6390173000158019,0.0518115713157356,0.7808195912121909,0.8976252833507262,36.20331516209441,Berbahaya
0.5884564972768076,0.0400119804165771,0.8022708056639751,0.8986811224272472,31.156692037566692,Berbahaya
0.5456447520818181,0.0327815778268245,0.8228864721200144,0.990947485482852,29.65323848578919,Berbahaya
0.5120633036266224,0.0304334397833865,0.842128698634082,0.9007656421399852,28.231023790271514,Berbahaya
0.4876208212004778,0.0325059199878706,0.859683055234899,0.0079821572571203,29.353310559161756,Berbahaya
0.4708585508253808,0.0377568887303664,0.8754793856519145,0.0176742908013644,30.331737812396728,Berbahaya
0.4595457858792779,0.0441733810059198,0.8894846840751034,0.0268667684213892,30.11830585832129,Berbahaya
0.4513179384510343,0.049542045335679,0.0,0.0354333914265904,60.71368539126565,Hati-Hati
0.4443221926829165,0.052376784911372,0.912170754754631,0.0432789982655273,30.462109779607015,Berbahaya
0.4377742472612349,0.0523511333191063,0.1987597955701061,0.0503639355662982,56.72866448208605,Hati-Hati
0.4320806904744154,0.0500013234120662,0.2868378597887709,0.0567020730581688,55.266507529229216,Hati-Hati
0.4282660364642277,0.0462574427365871,0.9389733493992182,0.0623412073680914,31.13177822926852,Berbahaya
0.4270832770415712,0.99975519839575,0.4572982290538467,0.0673386326888237,50.02850091603359,Hati-Hati
0.4285634851459804,0.0388634556441035,0.5352439923481815,0.0717433622354611,53.999017092385074,Hati-Hati
0.4321067611451354,0.0371995615078633,0.603234463458934,0.0755915099870098,53.326290033934384,Hati-Hati
0.4365948912123535,0.0376708762345769,0.6606062439194371,0.0789085061723207,46.5200217924531,Hati-Hati
0.4405058013372308,0.0400339709572966,0.7088232716653082,0.0817083209017012,42.285248544931044,Hati-Hati
0.4423959715215434,0.0433704758455725,0.7487275093901825,0.0839913591156834,39.50315366480732,Berbahaya
0.4415615633184061,0.9131385847637654,0.7800950108652562,0.0857510993495045,59.41775788681358,Hati-Hati
0.4383442554605521,0.048613384905915,0.8029569698415245,0.0869864990144842,36.691128080910495,Berbahaya
0.4338510152039496,0.0490720850135456,1.0,0.0877057346235913,32.938989829808854,Berbahaya
0.429271572518363,0.0478526011463347,0.825563950601434,0.0879230899651165,35.766954175685946,Berbahaya
0.4252318215711965,0.9130205030986612,0.8275251162614468,0.0876617678022072,59.44386762714252,Hati-Hati
0.4216353803192602,0.0422175663691866,0.825835031247046,0.0869599393123877,35.18459690356611,Berbahaya
0.4180504104902484,0.0390238101319468,0.8209015419157524,0.0858680277664986,35.00521556266527,Berbahaya
0.4140846164787455,0.0362863459043627,0.8096906650717615,0.084436117942608,35.09593192280415,Berbahaya
0.4093657870713792,0.0344988564530377,0.9804342299898484,0.0827024253734303,31.19459697098282,Berbahaya
0.4035831450743751,0.0339668738900566,0.7531820036646831,0.9090436143685392,34.7755277696999,Berbahaya
0.3969121809923346,0.0345295579177675,0.7073816149443058,0.0784308540735653,41.29025879774318,Hati-Hati
0.3902226968811495,0.0355605594908479,0.6532539102820989,0.0759417463466771,46.496427839232744,Hati-Hati
0.3845249476219751,0.0362866838991445,0.5927672669433762,0.0732525054752011,54.75935893030943,Hati-Hati
0.3800831857230247,0.0361269417754484,0.5266755190282696,0.0703889283726279,54.906755782532805,Hati-Hati
0.3760977222875115,0.0348545072769256,0.4553880896262282,0.0673749736542687,54.91685023735495,Hati-Hati
0.3713345366085294,0.0325935127169666,0.3795615692452803,0.0642251825336728,50.7867784247268,Hati-Hati
0.3650408236419138,0.0296960988346804,0.3007710860594531,0.0609403670788133,47.84122240888133,Hati-Hati
0.3572230806691355,0.0265611703559266,0.2221933102381597,0.0575203716111221,45.86367932014368,Hati-Hati
0.3483068438666537,0.023548004400627,0.1476639901999117,0.0539811753314043,43.43947817220756,Hati-Hati
0.338815277624556,0.0210609245380369,0.0797413298421599,0.0503566669562939,40.63089658658538,Hati-Hati
0.3294399254678359,0.0196276429341573,0.018867698462777,0.0466854000858461,37.60171000064056,Berbahaya
0.3213243449482263,0.0197671336032611,0.8980345065445398,0.0429954740080445,23.182893811437275,Berbahaya
0.3159134787046829,0.0217137625835684,0.8928292135275759,0.039294153693651,22.48476520969515,Berbahaya
0.3141311311735765,0.0252576297767836,0.8874449804021606,0.0355609593105149,22.799480463666388,Berbahaya
0.3156652035160054,0.0298422126732749,0.881301056790583,0.031749500968061,24.013140124968324,Berbahaya
0.3190838982901252,0.0347812120168167,0.8740891277274089,0.903754877300374,19.862695450177988,Berbahaya
0.3224618284879605,0.9124236435104331,0.8660355616819341,0.0236951782974533,65.05844860015199,Hati-Hati
0.3239594016432945,0.0430225992204924,0.8576894545231465,0.0194223096661196,28.164833922000188,Berbahaya
0.3222717477526763,0.0451763219403651,0.8495135147107341,0.0150298701117611,27.351943817018945,Berbahaya
0.3169375264968944,0.0455719745930025,0.8417934892072284,0.010587255733417,24.81346769779539,Berbahaya
0.3085350538630012,0.044219910423442,0.8347745134392563,0.0061758620867624,21.021171921347033,Berbahaya
0.298709178206103,0.0414954594402651,0.8286153816198522,0.0018726545669283,15.046871901019394,Berbahaya
0.2896776615386469,0.0382067612392016,0.823197982741817,0.9007473790401344,15.139785251049787,Berbahaya
0.2833192157169409,0.03546223986228,0.8181742401997057,0.9003508903265488,15.227405935544581,Berbahaya
0.2805372939588675,0.0343055855950963,0.81325668478553,0.8999700684758938,15.314498684121855,Berbahaya
0.2812755426572599,0.0353332675903442,0.8083266500033143,0.899599960122166,15.403094353731825,Berbahaya
0.2848653592326984,0.0385447730921458,0.9819849563290468,0.899233670756577,13.446259813811746,Berbahaya
0.2902318647733138,0.0435156890408533,0.7980256947503748,0.8988639844722371,15.592212692209658,Berbahaya
0.2960386115822299,0.9134526355097368,0.7924631718158798,0.8984848926434764,17.53036388543228,Berbahaya
0.3010397613746948,0.0563814462969681,0.7866527004429238,0.8980922703950727,16.232784391461788,Berbahaya
0.3045391726216837,0.0627765392625219,0.7806930494050809,0.8976841372014067,17.7345266085985,Berbahaya
0.3067292606857994,0.0678686967338568,0.9791211292279672,0.8972610078361194,15.703186939257167,Berbahaya
0.3085827479656167,0.0708985491472123,0.7685484290376143,0.8968261753609439,19.578140647074125,Berbahaya
0.3112168601131384,0.0717545989711139,0.7623906459510732,0.89638541856531,20.715977602989003,Berbahaya
0.3153230093380167,0.0709610577658105,0.7562129308059667,0.8959454290852032,22.32157297292906,Berbahaya
0.3211367705948529,0.0692535304365627,0.9766488286111216,0.8955111456227715,16.451258450171036,Berbahaya
0.3286348070239261,0.0672726197511126,0.7432952237484344,0.8950840813266412,26.680245141430095,Berbahaya
0.337531682995901,0.0655838962242364,0.736130874625636,0.9904406272285946,29.048691737102242,Berbahaya
0.3472288696332083,0.064717685719549,0.9745086297284667,0.8942466496144917,16.63671142889303,Berbahaya
0.3569184357912191,0.0650561635066173,0.7207064746492918,0.8938325244384486,33.12746687808576,Berbahaya
0.3656727787843509,1.0,0.7127701995276917,0.8934168564059589,43.27775615461527,Hati-Hati
0.3725257136146115,0.0691916499228751,0.7047213632456768,0.8929924940688229,35.96401357652378,Berbahaya
0.376660707084151,0.071838465190661,0.6966107199137845,0.8925494823820901,36.96197444052083,Berbahaya
0.3774726853063782,0.0735319624441477,0.6887170917600478,0.8920770480279807,37.6982238409808,Berbahaya
0.3744291576675699,0.0731965273485619,0.681708396090445,0.9999874134604002,38.099077612641274,Berbahaya
0.3670858716945785,0.0701001997090682,0.6763641215727763,0.8910180926989111,37.99247514368157,Berbahaya
0.3554510020506204,0.0641894435622125,0.6729890023960342,0.8904366635997699,37.118966139232725,Berbahaya
0.3404260888963638,0.0562508376916157,0.6712344214871004,0.8898372213024042,35.07379014827085,Berbahaya
0.3237789783502052,0.0477867947127196,0.6702801523046067,0.8892395884280165,30.41317622743322,Berbahaya
0.3074539492476807,0.0407370640574335,0.6690893844382813,0.8886662373020946,22.246189521252678,Berbahaya
0.2928022719321035,0.0369976613503904,0.6668248209506661,0.8881394999329961,17.458279893218155,Berbahaya
0.2804093951913062,0.0376564483686711,0.6630314438050114,0.8876787008249873,17.185397961249798,Berbahaya
0.2705489480089718,0.0424882841621293,0.6572878995319895,0.8872976614598522,16.971980618074234,Berbahaya
0.2638572610547333,0.0501210355791438,0.649156790079152,0.8870030773914596,16.829097573409715,Berbahaya
0.2617734571237431,0.914331769899808,0.6387917518460438,0.8867943753813508,16.784934588358322,Berbahaya
0.2664473285466373,0.0653090354337266,0.9643857218049772,0.8866661176733472,13.638884396138147,Berbahaya
0.2802197552666708,0.0691977546336052,0.6165370329654916,0.8866119095603214,17.181261919830064,Berbahaya
0.3051264984479365,0.0700843575844376,0.6086510603457228,0.8866265258449375,20.865224181559277,Berbahaya
0.3426138818469997,0.0689434224751657,0.6054792622561815,0.8867052160428806,37.25141630852347,Berbahaya
0.3931555744689086,0.06693054110817,0.6081653431089816,0.886842149410868,48.54943804366387,Hati-Hati
0.4556214186759751,0.0647093061135577,0.9633505973029992,0.8870291279981243,17.807986355002736,Berbahaya
0.5267074164932583,0.0620823771156675,0.6306099476147394,0.8872546427620213,46.11315050485602,Hati-Hati
0.6009384067527155,0.0581308254485769,0.9662647178863318,0.8875047831959189,17.65717294427582,Berbahaya
0.6717878463481813,0.0520445228870507,0.6592459671673238,0.887767290791186,46.26991423225691,Hati-Hati
0.7336736158916543,0.0443368248447815,0.6665185940437874,0.8880370733865376,45.302080675065845,Hati-Hati
0.7834461807785662,0.0376796942311031,0.6665216120582139,0.8883197510768586,45.23253215171847,Hati-Hati
0.820380281492227,0.0362853061926537,0.6609433727106265,0.9898373317224508,39.98367660139333,Berbahaya
0.8450989959300312,0.0433717128837068,0.6540464754552178,0.888985488569779,47.503598042598114,Hati-Hati
0.8584341086608986,0.0584612466642834,0.6503306085060844,0.8893962858903743,49.33747151329887,Hati-Hati
0.8609844751767682,0.0772651056416888,0.9668505689492488,0.8898629530057184,33.009615894227515,Berbahaya
0.8534991909773059,0.094259645754041,0.6581359118673739,0.8903770503252492,51.46386338860493,Hati-Hati
0.8374142939903215,0.1054107184784159,0.968311757238968,0.8909249465338523,33.35020891536624,Berbahaya
0.815010438612676,0.1092708567317789,0.67514291706502,0.8914913300423194,50.79068374897537,Hati-Hati
0.7892887275765462,0.1065337342261602,0.6832248681925227,0.8920621932390673,49.81417604979971,Hati-Hati
0.7635550829997848,0.0988658855867296,0.691307800003529,0.9902369969775796,47.3450387374368,Hati-Hati
0.7407523095343941,0.0880319721615953,0.7000045640409119,0.8931792666115238,46.45474541209009,Hati-Hati
0.7229470516163111,0.0758473392387996,0.7094569991179536,0.8937185269547895,44.12667243869691,Hati-Hati
0.7110856829399416,0.0643565655127012,0.7193812680514741,0.894247259759707,41.73941788674842,Hati-Hati
0.7048864802344627,0.0555218754113659,0.72920855981667,0.8947677275548617,39.702251899964644,Berbahaya
0.7030701416265936,0.0506425023497263,0.7382941339631092,0.895278713728045,38.34456252208584,Berbahaya
0.703889201088276,0.9134872802064754,0.7462861456402582,0.8957752123434257,62.45218344183006,Hati-Hati
0.7055188809251445,0.0529709522074327,0.7533037430151186,0.8962501314601484,37.685922970771315,Berbahaya
0.7064898042091351,0.0579409929861626,0.759721379871122,0.8966965401160744,37.89568883588858,Berbahaya
0.7063096139081022,0.914771684401053,0.7657826478573588,0.897109387039665,62.18078277601867,Hati-Hati
0.7054809518066901,0.0657745502214646,0.7713914008578832,0.8974863924677667,38.03463837709193,Berbahaya
0.7046158368357877,0.0655490050884871,0.7763136630731744,0.8978286776175357,37.69441930325518,Berbahaya
0.7035654848368635,0.0623040068760084,0.7805576424930054,0.8981407574272521,37.05750087887767,Berbahaya
0.7013536967287264,0.0569444536950907,0.7844325909891331,0.8984289959775635,36.15153948123021,Berbahaya
0.6968361019292544,0.0504924363940327,0.788290455099251,0.8986997224647872,34.99293978660444,Berbahaya
0.6894542703070461,0.0438480336465179,0.7923846584142199,0.898958949341878,33.61543753473772,Berbahaya
0.6793732735853899,0.0378994205870003,0.7969246690837728,0.8992128535695499,32.05066214283153,Berbahaya
0.6671329553161315,0.0335398038528555,0.8020812416654519,0.8994670435322624,30.38228548989684,Berbahaya
0.6536318711167507,0.0314567184032732,0.8078769579856381,0.8997250645658575,31.503113524612488,Berbahaya
0.6403382306008539,0.9116708796935648,0.9999617086110606,0.8999875762915701,50.020187967497456,Hati-Hati
0.6289067725944094,0.9996775511269608,0.8200297499973119,0.9002527131944529,50.055638879957414,Hati-Hati
0.620284109443894,0.0384515238956011,0.8254358602542103,0.9005171347557533,32.3539077535769,Berbahaya
0.6141348225674171,0.0430216465453602,0.8301406761224956,0.9007763307105112,31.18063990724713,Berbahaya
0.6090479517491983,0.04702736895018,0.8341692735597322,0.0005013548026362,30.169030723555704,Berbahaya
0.6033242812645769,0.913425864001294,0.8375997028041604,0.0028121828734368,51.25753039385079,Hati-Hati
0.5957026604950139,0.0494643386576631,0.8406311637598833,0.0049130220413385,29.81908701041789,Berbahaya
0.5854369019403648,0.0469996331436928,0.8434842416985073,0.9016536007430328,28.129663424284413,Berbahaya
0.5720789485093923,0.912725299916832,0.8462692606403931,0.0084681926010599,53.66981013968796,Hati-Hati
0.5557968233888703,0.0365880805744494,0.8490502855985996,0.9019724005322322,27.711405161026505,Berbahaya
0.5378583885947693,0.0306772567661527,0.8518988440519235,0.0113910986818102,30.885927912241584,Berbahaya
0.520257175607449,0.0256752040440664,0.8548127749924517,0.0127624985211151,30.360564043759783,Berbahaya
0.5046598507142301,0.0223395790244555,0.8576877431475444,0.014150756573519,29.773753783447674,Berbahaya
0.4917266460948115,0.0211542813710146,0.8603936753030414,0.9025338425185352,26.84713061304411,Berbahaya
0.4811774498203583,0.0222241415718064,0.8628392481538363,0.0171108880715981,29.394158356178174,Berbahaya
0.4722344187374208,0.0252048513776973,0.8650040177989412,0.0186847052998616,29.588993236245837,Berbahaya
0.4640045950862539,0.0294078831369439,0.8669755693271225,0.0202841301811657,29.94761327233677,Berbahaya
0.4554659656705777,0.0340163803496923,0.8688713134698315,0.0218648302580597,30.353268321410294,Berbahaya
0.4454562055140714,0.0382795458591456,0.8706346416422317,0.0233678608172048,30.72211154139469,Berbahaya
0.433380175824563,0.0416472651387035,0.8720446241777094,0.0247171569540856,31.008557516666002,Berbahaya
0.4199329586452005,0.0438351596190944,0.8729680907138114,0.0258350224330544,31.192424737607247,Berbahaya
0.4067081893553072,0.0448114352661427,0.873496838415986,0.0266667132967442,31.26628096955539,Berbahaya
0.3951466210176764,0.0447414741625028,0.9890416294298484,0.0271913213586371,26.86557340140358,Berbahaya
0.3859184255761255,0.0439149995694664,0.8742298210602957,0.027412957282196,31.11716250657453,Berbahaya
0.3789749490119295,0.0426585005056686,0.874647491769926,0.0273472992965533,30.94781540229227,Berbahaya
0.3739049725724568,0.0412595418067211,0.8750765587420547,0.027015274515576,30.7604659016332,Berbahaya
0.3702564522819562,0.0399349453612298,0.9892025731337264,0.0264414558728212,26.071987437109275,Berbahaya
0.367531852705153,0.0388394670925701,0.8757327173146157,0.0256532097321836,30.43920571325212,Berbahaya
0.3649879858613345,0.0380978857621701,0.8757248447652567,0.0246788101597788,30.35430382782567,Berbahaya
0.3618841633512891,0.0378192473618931,0.8752707892719142,0.0235416886753234,30.35321937139539,Berbahaya
0.3581162406707119,0.0380229047597706,0.8741302700632404,0.0222492642300696,30.454658993431373,Berbahaya
0.3543741432672956,0.038570741175449,0.8719524873706234,0.0207860582140126,30.665793748247147,Berbahaya
0.351551839642138,0.0392894575132537,0.8684654948860198,0.0191241930233914,30.878173751942242,Berbahaya
0.3500157917224367,0.0401093549935945,0.8637443092767034,0.0172411922158387,30.952565049953392,Berbahaya
0.3493902730760372,0.0409189488993627,0.8581977975904554,0.991223007199474,26.038000481094816,Berbahaya
0.3489234156708523,0.0413563642441431,0.8523616738126423,0.0127850221445919,30.21995825474256,Berbahaya
0.3479442761475925,0.0409640102138075,0.8467580245512154,0.010251521126768,29.50092649355426,Berbahaya
0.3459291250880387,0.0396084424581785,0.8417716474701396,0.0076003003875323,28.56935805647062,Berbahaya
0.3422680990880236,0.0376801531327755,0.8375574613602094,0.0049320745059377,27.29999459153531,Berbahaya
0.3364049939162508,0.0358141346757755,0.8341166626546664,0.002347327086762,25.518715428630554,Berbahaya
0.3285185000975957,0.0344017735337368,0.8313367698348088,0.9009668035592988,23.10303993131704,Berbahaya
0.3198512582984238,0.0334796701089208,0.8288863005787003,0.9007456144837188,21.134847818023054,Berbahaya
0.3121105356705148,0.9118002373845732,0.8262500291033867,0.9005471283506967,24.82868297121217,Berbahaya
0.3065257115302952,0.0339480961768258,0.8229416144710092,0.9003693877430866,17.429260187640974,Berbahaya
0.3033652759855554,0.036554342533652,0.8186809320349264,0.9002057978460609,16.446023071375194,Berbahaya
0.3021027897720475,0.0412716459970638,0.8134800245639985,0.9000452113119151,16.09860434835463,Berbahaya
0.3019197394397864,0.0476677115827179,0.8076287080415723,0.8998742294398764,16.147570446830457,Berbahaya
0.3021313683288006,0.0546717841514426,0.8015372733948607,0.8996804238885107,16.350921151199792,Berbahaya
0.3022056605105945,0.0610560591045236,0.7954730634992239,0.899454538722296,16.506334483465096,Berbahaya
0.3014453167850478,0.0660255069695734,0.7894402599125991,0.8991910980401172,16.337447183894874,Berbahaya
0.2990007724710105,0.0694312360046762,0.7833372664151328,0.8988880083061442,15.87079492932187,Berbahaya
0.2945205211367361,0.0714774667651041,0.7770293212115519,0.8985457731263539,15.99348654718222,Berbahaya
0.2886807663336005,0.0724434599933057,0.7702477099329441,0.8981665762787735,16.12734803951968,Berbahaya
0.2829151872706291,0.0727481405155397,0.7627258145049695,0.8977529110947493,16.278117037833432,Berbahaya
0.2785346112940263,0.0728949079674507,0.7544609470798519,0.8973052734795912,16.44646419847099,Berbahaya
0.2757876024048366,0.0730020912651041,0.7457438473565018,0.8968200465103469,16.62695622073369,Berbahaya
0.2734842007846828,0.0724319260902469,0.7371424508669426,0.8962900974407254,16.80789038442246,Berbahaya
0.2695032580107018,0.0699481736083107,0.7296129365602424,0.8957084772795308,16.94954705643479,Berbahaya
0.2617715777892009,0.0641902742384504,0.7244207915813845,0.8950726725075169,16.78489483068911,Berbahaya
0.2490059770231498,0.054243163644198,0.7226461023295638,0.8943878728569257,16.517894482145973,Berbahaya
0.2309433104833017,0.0404332062653432,0.7246567808059152,0.9903412693762876,17.07532635265734,Berbahaya
0.2083276709123492,0.0251016411809151,0.7299549017990627,0.8929438380117739,15.711460590675504,Berbahaya
0.1828601983383063,0.0123454748567928,0.7372020276879616,0.8922419052109339,15.274321016305906,Berbahaya
0.1568252871049881,0.0062279869582891,0.7443148955946534,0.891591208844648,15.25130371633697,Berbahaya
0.1323143744155682,0.0086683147060238,0.7489649976223728,0.8910092565673736,15.230795262584936,Berbahaya
0.1106110149591213,0.0187608342407284,0.7494139772114836,0.890504087833584,15.213052129644227,Berbahaya
0.0920283375890725,0.0336678663768795,0.7450729461044476,0.8900780681828547,15.198132102479441,Berbahaya
0.0759697113217847,0.0498334162416231,0.7364914516626867,0.8897310732993117,15.18600897118332,Berbahaya
0.0611886694002952,0.0638522680926648,0.7250579175699234,0.8894629271795351,15.176658698580466,Berbahaya
0.0463967933875116,0.0731572203727941,0.712614862063271,0.9899018943171196,17.33837664645168,Berbahaya
0.0311165018675967,0.076501390608893,0.7009888006453957,0.889175558454253,15.166655685594748,Berbahaya
0.0163586093315207,0.0740594236331862,0.691593622605735,0.9898913315677011,17.808847983898445,Berbahaya
0.0047127256877643,0.0671985961370614,0.6854185560986433,0.8892671533656398,15.169842036398823,Berbahaya
0.0,0.0580504180725617,0.6835921896737147,0.9899213036110946,17.991476409219953,Berbahaya
0.006924556079387,0.0489280944742117,0.687834457522235,0.8897758756673996,15.18757277114842,Berbahaya
0.0306340749797873,0.0416546102337493,0.6997534574728496,0.8901740425038467,15.201489853312834,Berbahaya
0.0757970282046551,0.036910080568047,0.7193534295469516,0.8906423980865236,15.21790451885594,Berbahaya
0.1452159626926762,0.0337232235993658,0.743964991178215,0.8911463112342707,15.235618594741483,Berbahaya
0.2383084181010756,0.0295872794592577,0.99950147397273,0.8916416116100155,13.401259545898885,Berbahaya
0.3498535245576014,0.0220640255983362,0.7841441867820179,0.8920839561175913,28.65808634130188,Berbahaya
0.4699750477188413,0.0115049182589371,0.7867108830624796,0.8924409904997663,32.290164721519155,Berbahaya
0.586504741148832,0.0021776936746734,0.7755221924898755,0.8926995585964429,33.11022453258424,Berbahaya
0.6890344376548497,0.0,0.9772354523796666,0.8928641088519217,23.455035511608965,Berbahaya
0.7719962814020604,0.0087084792790406,0.7345202488812236,0.8929493621266608,36.03907116589794,Berbahaya
0.834944982100427,0.0274808327913133,0.7166902661606208,0.8929725208595871,40.245127735732865,Hati-Hati
0.8806632469306124,0.0516204335513135,0.7038166088267792,0.8929494597697898,43.512353429600225,Hati-Hati
0.91289448199167,0.0753050295915674,0.6950847404766402,0.8928952755126376,46.31569522541408,Hati-Hati
0.9349616207319026,0.0938196145413981,0.6892572509796788,1.0,46.715072782550244,Hati-Hati
0.9492242303989944,0.9189232511800164,0.6854301465187109,0.8927575768130362,58.09272848697911,Hati-Hati
0.9567787587399772,0.1062441155825535,0.6830424269436466,0.8927069419064624,49.81848059201071,Hati-Hati
0.9574569776373648,0.1003401953151136,0.9698472416968836,0.9902431700323362,22.569167811032695,Berbahaya
0.9504320826306132,0.0887449368810962,0.6822208470021857,0.8927153354061641,48.57560522969287,Hati-Hati
0.9353677392770612,0.0741704607890702,0.9700827174855888,0.8927978332717682,32.55713074414546,Berbahaya
0.9135577188784538,0.9144362804089496,0.6882854172761984,0.8929435602001558,58.44308463778511,Hati-Hati
0.8879107972864623,0.9132158860125442,0.6942474345395648,0.8931554638332555,58.543393044727594,Hati-Hati
0.8614278839386013,0.0392991059261911,0.7018179959889809,0.8934312217278331,42.500292399205925,Hati-Hati
0.8357766566201518,0.9121081016473592,0.7105132379260797,0.8937633666048892,58.64955395507114,Hati-Hati
0.8114119838132217,0.912257316485525,0.7198531526007094,0.8941401641358779,58.65905404611995,Hati-Hati
0.7885355188123583,0.0423582814348695,0.7292453482418081,0.894547434115361,40.39967714454555,Hati-Hati
0.76752491209014,0.9133165918868134,0.7379906244963119,0.9904714080162232,74.41185915362942,Aman
0.7486359102156452,0.0540194391399949,0.7456008712119784,0.8953985034009849,39.62895819301188,Berbahaya
0.7317144804027422,0.914309551714204,0.9768575702106292,0.8958208630977831,53.78089753760856,Hati-Hati
0.7164001763112844,0.0601342989953858,0.7575447829115035,0.8962327845867148,38.616322048274306,Berbahaya
0.7024402590458434,0.0593402633754585,0.7626358111070943,0.8966332679736145,37.72776721695078,Berbahaya
0.6896079680787695,0.0561865122399814,0.7676459487282108,0.897024589753793,36.52239063670928,Berbahaya
0.6774710195001546,0.0515289227504256,0.7726986197469692,0.8974101806203526,35.03546868797715,Berbahaya
0.6655212675923227,0.0464341556025605,0.7777781432410238,0.8977927798362776,33.566578821031165,Berbahaya
0.653490443939664,0.0418907930369529,0.7828868878424609,0.8981738585894963,34.036893333029944,Berbahaya
0.6413844039649012,0.038670596799194,0.7880801827495323,0.9908296891102834,34.509738382983194,Berbahaya
0.6293117914238568,0.0372104149484727,0.793339245397757,0.8989312987430832,34.96507882104654,Berbahaya
0.6174041268910587,0.0375152238059888,0.7984575653102921,0.8993025531862161,33.833365359226896,Berbahaya
0.6059037921527292,0.0392339514627403,0.8031547815150225,0.8996612301306754,31.93661604419869,Berbahaya
0.5952712778901214,0.0418027445142315,0.8073067143738423,0.9000003196591235,30.790258141175382,Berbahaya
0.5859901619571787,0.999778547679732,0.8110204747838954,0.9003141962659632,49.99999999999998,Hati-Hati
0.5781215415267237,0.0467001485085639,0.9999667076359512,0.9005998852823675,13.500321331626028,Berbahaya
0.5711710314187985,0.0478763007072788,0.8181102032802426,0.9008572842170488,30.00268301643286,Berbahaya
0.5644532497552311,0.0478732176090462,0.8218925295239965,0.0011420094171807,30.06507904309932,Berbahaya
0.5574802092814559,0.046681630047085,0.8258335355727677,0.0032266396872038,30.39031785096142,Berbahaya
0.5500101169365371,0.0444601887871095,0.8298079944954064,0.0051287589860494,30.65459385455146,Berbahaya
0.5418523127035815,0.0416533787309069,0.8337919485559303,0.0069060091378673,30.878524340284464,Berbahaya
0.5327210995550552,0.0389457366959962,0.837839358422103,0.0086181095265066,31.076662198733533,Berbahaya
0.5223951848464112,0.0369869661376393,0.8419318126678449,0.9020048027749558,28.2457305331835,Berbahaya
0.5110060485024814,0.0361305575203769,0.8458516348609898,0.9021710588378886,27.95218403750811,Berbahaya
0.4989749496353896,0.0364307363959531,0.8492062087435496,0.0135675202876873,31.68280227033803,Berbahaya
0.4866833383422711,0.0378291355780745,0.851642657035903,0.0150471103725366,31.927468757036053,Berbahaya
0.4743548994916017,0.0402194323747945,0.8530522264145409,0.0163507426891681,32.11810533047476,Berbahaya
0.4621416533069074,0.0433204722610612,0.8535698675837818,0.0174350227385634,32.41971976123087,Berbahaya
